Date,Daily_Average_Value
2022-04-27,198.0
2022-04-28,180.0
2022-04-29,109.27272727272727
2022-04-30,80.625
2022-05-01,70.54166666666667
2022-05-02,64.29166666666667
2022-05-03,91.70833333333333
2022-05-04,60.25
2022-05-05,84.79166666666667
2022-05-06,93.04166666666667
2022-05-07,74.04166666666667
2022-05-08,73.04166666666667
2022-05-09,62.708333333333336
2022-05-10,62.07692307692308
2022-06-04,54.285714285714285
2022-06-08,54.857142857142854
2022-06-09,72.0
2022-06-10,75.20833333333333
2022-06-11,69.20833333333333
2022-06-12,59.916666666666664
2022-06-13,45.0
2022-06-14,51.375
2022-06-15,27.166666666666668
2022-06-16,27.958333333333332
2022-06-17,20.875
2022-06-18,32.625
2022-06-19,29.125
2022-06-20,38.541666666666664
2022-06-21,37.708333333333336
2022-06-22,45.416666666666664
2022-06-23,52.458333333333336
2022-06-24,65.86363636363636
2022-06-25,67.375
2022-06-26,62.0
2022-06-27,49.43478260869565
2022-06-28,67.04166666666667
2022-06-29,53.875
2022-06-30,20.833333333333332
2022-07-01,28.8
2022-07-02,29.375
2022-07-03,24.791666666666668
2022-07-04,57.583333333333336
2022-07-05,46.375
2022-07-06,44.25
2022-07-07,30.708333333333332
2022-07-08,31.666666666666668
2022-07-09,32.63636363636363
2022-07-10,27.958333333333332
2022-07-11,35.166666666666664
2022-07-12,26.11111111111111
2022-07-13,28.666666666666668
2022-07-14,22.291666666666668
2022-07-15,21.958333333333332
2022-07-16,21.166666666666668
2022-07-17,24.166666666666668
2022-07-18,37.208333333333336
2022-07-19,29.789473684210527
2022-07-20,11.125
2022-07-21,43.833333333333336
2022-07-22,36.125
2022-07-23,23.041666666666668
2022-07-24,17.708333333333332
2022-07-25,20.666666666666668
2022-07-26,22.0
2022-07-27,22.956521739130434
2022-07-28,13.130434782608695
2022-07-29,15.136363636363637
2022-07-30,16.681818181818183
2022-07-31,19.833333333333332
2022-08-01,15.166666666666666
2022-08-02,27.40909090909091
2022-08-03,39.458333333333336
2022-08-04,36.625
2022-08-05,35.59090909090909
2022-08-06,48.208333333333336
2022-08-07,27.583333333333332
2022-08-08,43.77272727272727
2022-08-09,30.208333333333332
2022-08-10,15.583333333333334
2022-08-11,15.708333333333334
2022-08-12,15.416666666666666
2022-08-13,25.458333333333332
2022-08-14,17.833333333333332
2022-08-15,14.416666666666666
2022-08-16,10.958333333333334
2022-08-17,13.958333333333334
2022-08-18,14.652173913043478
2022-08-19,14.25
2022-08-20,33.0
2022-08-21,39.291666666666664
2022-08-22,26.166666666666668
2022-08-23,17.291666666666668
2022-08-24,19.166666666666668
2022-08-25,20.0
2022-08-26,26.0
2022-08-27,29.083333333333332
2022-08-28,34.125
2022-08-29,36.583333333333336
2022-08-30,43.958333333333336
2022-08-31,38.5
2022-09-01,33.208333333333336
2022-09-02,39.5
2022-09-03,21.333333333333332
2022-09-04,16.583333333333332
2022-09-05,16.791666666666668
2022-09-06,30.61111111111111
2022-09-07,40.458333333333336
2022-09-08,55.125
2022-09-09,51.041666666666664
2022-09-10,41.625
2022-09-11,24.291666666666668
2022-09-12,18.5
2022-09-13,10.863636363636363
2022-09-14,12.791666666666666
2022-09-15,12.291666666666666
2022-09-16,11.875
2022-09-17,29.125
2022-09-18,47.208333333333336
2022-09-19,62.25
2022-09-20,40.666666666666664
2022-09-21,29.125
2022-09-22,20.625
2022-09-23,27.291666666666668
2022-09-24,31.0
2022-09-25,26.434782608695652
2022-09-26,40.166666666666664
2022-09-27,40.291666666666664
2022-09-28,48.541666666666664
2022-09-29,59.583333333333336
2022-09-30,72.72727272727273
2022-10-01,73.95833333333333
2022-10-02,52.75
2022-10-03,35.166666666666664
2022-10-04,67.66666666666667
2022-10-05,67.66666666666667
2022-10-06,9.666666666666666
2022-10-07,14.875
2022-10-08,6.5
2022-10-09,7.125
2022-10-10,12.5
2022-10-11,39.666666666666664
2022-10-12,53.458333333333336
2022-10-13,50.791666666666664
2022-10-14,70.33333333333333
2022-10-15,87.29166666666667
2022-10-16,95.70833333333333
2022-10-17,100.79166666666667
2022-10-18,82.45833333333333
2022-10-19,74.54166666666667
2022-10-20,89.0
2022-10-21,104.29166666666667
2022-10-22,106.91666666666667
2022-10-23,137.25
2022-10-24,172.0
2022-10-25,118.47826086956522
2022-10-26,131.375
2022-10-27,157.04166666666666
2022-10-28,222.08695652173913
2022-10-29,187.08695652173913
2022-10-30,181.65217391304347
2022-10-31,227.75
2022-11-01,211.70833333333334
2022-11-02,264.0
2022-11-03,358.9130434782609
2022-11-04,284.95652173913044
2022-11-05,177.25
2022-11-06,168.82608695652175
2022-11-07,173.95833333333334
2022-11-08,202.5
2022-11-09,97.91666666666667
2022-11-10,169.125
2022-11-11,223.875
2022-11-12,179.41666666666666
2022-11-13,146.625
2022-11-14,98.04166666666667
2022-11-15,100.56521739130434
2022-11-16,118.66666666666667
2022-11-17,141.29166666666666
2022-11-18,156.8695652173913
2022-11-19,138.625
2022-11-20,166.91666666666666
2022-11-21,141.625
2022-11-22,111.91666666666667
2022-11-23,134.0
2022-11-24,108.30434782608695
2022-11-25,153.70833333333334
2022-11-26,193.08333333333334
2022-11-27,171.91304347826087
2022-11-28,179.95833333333334
2022-11-29,202.33333333333334
2022-11-30,202.125
2022-12-01,194.25
2022-12-02,168.1818181818182
2022-12-03,210.79166666666666
2022-12-04,215.29166666666666
2022-12-05,187.41666666666666
2022-12-06,191.91666666666666
2022-12-07,134.70833333333334
2022-12-08,159.70833333333334
2022-12-09,175.625
2022-12-10,187.33333333333334
2022-12-11,124.125
2022-12-12,88.04166666666667
2022-12-13,68.375
2022-12-14,92.625
2022-12-15,86.5
2022-12-16,91.57142857142857
2022-12-19,279.0
2022-12-20,222.125
2022-12-21,225.25
2022-12-22,247.625
2022-12-23,179.0
2022-12-24,168.69565217391303
2022-12-25,208.70833333333334
2022-12-26,226.0
2022-12-27,191.75
2022-12-28,163.7826086956522
2022-12-29,231.79166666666666
2022-12-30,297.8636363636364
2022-12-31,155.25
2023-01-01,140.20833333333334
2023-01-02,274.125
2023-01-03,276.25
2023-01-04,223.25
2023-01-05,258.2916666666667
2023-01-06,317.7916666666667
2023-01-07,298.375
2023-01-08,306.2916666666667
2023-01-09,476.6666666666667
2023-01-10,227.04166666666666
2023-01-11,194.8
2023-01-16,153.2608695652174
2023-01-17,154.41666666666666
2023-01-18,190.08333333333334
2023-01-19,190.16666666666666
2023-01-20,86.79166666666667
2023-01-21,250.33333333333334
2023-01-22,356.0
2023-01-23,147.1304347826087
2023-01-24,58.458333333333336
2023-01-25,116.58333333333333
2023-01-26,149.17391304347825
2023-01-27,105.08695652173913
2023-01-28,143.125
2023-01-29,145.5
2023-01-30,73.33333333333333
2023-01-31,83.25
2023-02-01,87.29166666666667
2023-02-02,96.0
2023-02-14,67.08695652173913
2023-02-15,103.58333333333333
2023-02-16,111.0
2023-03-19,73.34782608695652
2023-03-20,38.611111111111114
2023-03-21,62.43478260869565
2023-03-22,79.29166666666667
2023-03-23,52.0
2023-03-24,61.34782608695652
2023-03-25,42.625
2023-03-26,44.5
2023-03-27,59.416666666666664
2023-03-28,62.041666666666664
2023-03-29,62.791666666666664
2023-03-30,54.541666666666664
2023-03-31,31.347826086956523
2023-04-01,40.833333333333336
2023-04-02,49.333333333333336
2023-04-03,58.208333333333336
2023-04-04,35.0
2023-04-05,43.916666666666664
2023-04-06,33.916666666666664
2023-04-07,47.916666666666664
2023-04-08,68.83333333333333
2023-04-09,85.41666666666667
2023-04-10,84.375
2023-04-11,123.58333333333333
2023-04-12,74.41666666666667
2023-04-13,96.45833333333333
2023-04-14,88.08333333333333
2023-04-15,81.41666666666667
2023-04-16,70.70833333333333
2023-04-17,71.79166666666667
2023-04-18,62.458333333333336
2023-04-19,60.166666666666664
2023-04-20,39.5625
2023-04-21,58.708333333333336
2023-04-22,54.0
2023-04-23,30.130434782608695
2023-04-24,54.26315789473684
2023-04-26,84.69565217391305
2023-04-27,60.583333333333336
2023-04-28,74.375
2023-04-29,57.30434782608695
2023-04-30,50.17391304347826
2023-05-01,41.958333333333336
2023-05-02,39.166666666666664
2023-05-03,37.22727272727273
2023-05-04,58.875
2023-05-05,80.70833333333333
2023-05-06,87.95833333333333
2023-05-07,54.458333333333336
2023-05-08,50.56521739130435
2023-05-09,103.0
2023-05-10,102.54166666666667
2023-05-11,100.75
2023-05-12,72.375
2023-05-13,86.625
2023-05-14,68.45833333333333
2023-05-15,32.77272727272727
2023-05-16,156.08333333333334
2023-05-17,61.583333333333336
2023-05-18,38.458333333333336
2023-05-19,58.833333333333336
2023-05-20,63.833333333333336
2023-05-21,68.70833333333333
2023-05-22,62.458333333333336
2023-05-23,46.458333333333336
2023-05-24,24.375
2023-05-25,20.125
2023-05-26,27.09090909090909
2023-05-27,31.90909090909091
2023-05-28,34.75
2023-05-29,32.625
2023-05-30,35.583333333333336
2023-05-31,27.416666666666668
2023-06-01,39.125
2023-06-02,31.833333333333332
2023-06-03,41.166666666666664
2023-06-04,58.0
2023-06-05,26.0
2023-06-06,73.6086956521739
2023-06-07,46.0
2023-06-08,34.0
2023-06-09,24.75
2023-06-10,34.0
2023-06-11,37.0
2023-06-12,40.357142857142854
2023-06-13,51.888888888888886
2023-06-14,34.77777777777778
2023-06-15,33.083333333333336
2023-06-16,31.272727272727273
2023-06-17,28.846153846153847
2023-06-18,20.8
2023-06-19,27.333333333333332
2023-06-20,34.88235294117647
2023-06-21,29.125
2023-06-22,31.5
2023-06-23,54.25
2023-06-24,44.61538461538461
2023-06-25,21.73913043478261
2023-06-26,37.3
2023-06-27,27.125
2023-06-28,35.5
2023-06-29,32.666666666666664
2023-06-30,20.0
2023-07-01,22.4
2023-07-02,38.59090909090909
2023-07-03,53.0
2023-07-04,38.35294117647059
2023-07-05,32.77272727272727
2023-07-06,23.466666666666665
2023-07-07,25.27777777777778
2023-07-08,14.5
2023-07-09,13.5
2023-07-10,20.333333333333332
2023-07-11,35.23529411764706
2023-07-12,22.652173913043477
2023-07-13,27.55
2023-07-14,27.238095238095237
2023-07-15,25.363636363636363
2023-07-16,20.38235294117647
2023-07-17,36.340425531914896
2023-07-18,33.020833333333336
2023-07-19,26.75
2023-07-20,32.5625
2023-07-21,38.729166666666664
2023-07-22,26.791666666666668
2023-07-23,19.854166666666668
2023-07-24,22.916666666666668
2023-07-25,33.319148936170215
2023-07-26,23.229166666666668
2023-07-27,30.217391304347824
2023-07-28,22.1875
2023-07-29,8.166666666666666
2023-07-30,15.083333333333334
2023-07-31,35.96
2023-08-02,16.176470588235293
2023-08-03,26.975609756097562
2023-08-04,30.8125
2023-08-05,28.333333333333332
2023-08-06,23.76086956521739
2023-08-07,22.5625
2023-08-08,24.166666666666668
2023-08-09,30.270833333333332
2023-08-10,31.395833333333332
2023-08-11,33.5625
2023-08-12,26.520833333333332
2023-08-13,23.4375
2023-08-14,30.5
2023-08-15,41.0
2023-08-16,38.0
2023-08-17,36.708333333333336
2023-08-18,42.8
2023-08-19,36.458333333333336
2023-08-20,25.5
2023-08-21,34.416666666666664
2023-08-22,22.666666666666668
2023-08-23,20.583333333333332
2023-08-24,21.08888888888889
2023-08-25,30.555555555555557
2023-08-26,41.541666666666664
2023-08-27,43.208333333333336
2023-08-28,44.333333333333336
2023-08-29,36.625
2023-08-30,38.583333333333336
2023-08-31,41.25
2023-09-01,36.6551724137931
2023-09-02,34.041666666666664
2023-09-03,34.583333333333336
2023-09-04,32.583333333333336
2023-09-05,33.541666666666664
2023-09-06,18.083333333333332
2023-09-07,30.375
2023-09-08,12.541666666666666
2023-09-09,8.833333333333334
2023-09-10,9.791666666666666
2023-09-11,24.0
2023-09-12,39.166666666666664
2023-09-13,48.25
2023-09-14,48.75
2023-09-15,26.583333333333332
2023-09-16,20.333333333333332
2023-09-17,14.958333333333334
2023-09-18,13.846153846153847
2023-09-19,24.333333333333332
2023-09-20,37.51851851851852
2023-09-21,27.875
2023-09-22,50.916666666666664
2023-09-23,41.5
2023-09-24,48.708333333333336
2023-09-25,60.916666666666664
2023-09-26,65.95833333333333
2023-09-27,42.11538461538461
2023-09-28,52.23076923076923
2023-09-29,64.06451612903226
2023-09-30,55.82142857142857
2023-10-01,56.8974358974359
2023-10-02,50.84615384615385
2023-10-03,52.074074074074076
2023-10-04,63.04
2023-10-05,80.0
2023-10-06,76.10344827586206
2023-10-07,54.708333333333336
2023-10-08,53.310344827586206
2023-10-09,50.3
2023-10-10,64.8076923076923
2023-10-11,85.96153846153847
2023-10-12,97.7560975609756
2023-10-13,111.71739130434783
2023-10-14,90.83333333333333
2023-10-15,71.2051282051282
2023-10-16,50.93333333333333
2023-10-17,48.53333333333333
2023-10-18,45.73809523809524
2023-10-19,53.627906976744185
2023-10-20,96.52380952380952
2023-10-21,133.73170731707316
2023-10-22,141.57777777777778
2023-10-23,122.52380952380952
2023-10-24,103.3913043478261
2023-10-25,123.14285714285714
2023-10-26,119.65957446808511
2023-10-27,127.45652173913044
2023-10-28,140.53191489361703
2023-10-29,142.17021276595744
2023-10-30,154.3695652173913
2023-10-31,198.10638297872342
2023-11-01,176.69565217391303
2023-11-02,339.2325581395349
2023-11-03,284.3478260869565
2023-11-04,378.1304347826087
2023-11-05,309.5652173913044
2023-11-06,238.95652173913044
2023-11-07,268.6521739130435
2023-11-08,297.5652173913044
2023-11-09,281.7391304347826
2023-11-10,98.6086956521739
2023-11-11,99.0
2023-11-12,148.88888888888889
2023-11-13,296.04347826086956
2023-11-14,252.2608695652174
2023-11-15,268.4782608695652
2023-11-16,335.60869565217394
2023-11-17,207.91304347826087
2023-11-18,133.2608695652174
2023-11-19,146.8695652173913
2023-11-20,210.69565217391303
2023-11-21,270.2173913043478
2023-11-22,252.8695652173913
2023-11-23,236.95652173913044
2023-11-24,284.2173913043478
2023-11-25,209.52173913043478
2023-11-26,223.47826086956522
2023-11-27,203.30434782608697
2023-11-28,127.8695652173913
2023-11-29,188.65217391304347
2023-11-30,232.65217391304347
2023-12-01,235.95652173913044
2023-12-02,160.06666666666666
2023-12-03,141.26315789473685
2023-12-04,150.08695652173913
2023-12-05,136.7391304347826
2023-12-06,134.69565217391303
2023-12-07,171.7391304347826
2023-12-08,156.95652173913044
2023-12-09,166.91304347826087
2023-12-10,171.2608695652174
2023-12-11,159.43478260869566
2023-12-12,214.82608695652175
2023-12-13,218.56521739130434
2023-12-14,172.65217391304347
2023-12-15,188.7826086956522
2023-12-16,191.95652173913044
2023-12-17,202.43478260869566
2023-12-18,160.2173913043478
2023-12-19,133.91304347826087
2023-12-20,171.04347826086956
2023-12-21,271.9130434782609
2023-12-22,364.2608695652174
2023-12-23,268.04347826086956
2023-12-24,283.17391304347825
2023-12-25,236.2608695652174
2023-12-26,244.30434782608697
2023-12-27,255.52173913043478
2023-12-28,246.69565217391303
2023-12-29,276.8695652173913
2023-12-30,298.7391304347826
2023-12-31,244.43478260869566
2024-01-01,216.2173913043478
2024-01-02,202.17391304347825
2024-01-03,229.43478260869566
2024-01-04,251.95652173913044
2024-01-05,187.91304347826087
2024-01-06,207.69565217391303
2024-01-07,194.34782608695653
2024-01-08,282.30434782608694
2024-01-09,147.52173913043478
2024-01-10,205.17391304347825
2024-01-11,223.30434782608697
2024-01-12,233.95652173913044
2024-01-13,526.8260869565217
2024-01-14,315.2608695652174
2024-01-15,203.95652173913044
2024-01-16,254.22727272727272
2024-01-17,215.30434782608697
2024-01-18,206.56521739130434
2024-01-19,185.0
2024-01-20,230.7391304347826
2024-01-21,187.2173913043478
2024-01-22,245.1304347826087
2024-01-23,278.95652173913044
2024-01-24,284.5652173913044
2024-01-25,244.52173913043478
2024-01-26,385.39130434782606
2024-01-27,178.08695652173913
2024-01-28,259.0
2024-01-29,247.04347826086956
2024-01-30,283.2173913043478
2024-01-31,199.04347826086956
2024-02-01,86.66666666666667
2024-02-02,114.17391304347827
2024-02-03,117.1304347826087
2024-02-04,111.82608695652173
2024-02-05,80.47826086956522
2024-02-06,82.26086956521739
2024-02-07,80.04347826086956
2024-02-08,62.69565217391305
2024-02-09,91.52173913043478
2024-02-10,183.04347826086956
2024-02-11,172.34782608695653
2024-02-12,185.0
2024-02-13,239.91304347826087
2024-02-14,170.47826086956522
2024-02-15,136.3913043478261
2024-02-16,126.47826086956522
2024-02-17,114.3913043478261
2024-02-18,103.17391304347827
2024-02-19,99.30434782608695
2024-02-20,142.08695652173913
2024-02-21,74.91304347826087
2024-02-22,60.65217391304348
2024-02-23,66.17391304347827
2024-02-24,84.0
2024-02-25,72.73913043478261
2024-02-26,77.69565217391305
2024-02-27,60.65217391304348
2024-02-28,61.56521739130435
2024-02-29,81.52173913043478
2024-03-01,72.65217391304348
2024-03-02,31.391304347826086
2024-03-03,51.43478260869565
2024-03-04,48.17391304347826
2024-03-05,52.21739130434783
2024-03-06,79.26086956521739
2024-03-07,68.3913043478261
2024-03-08,60.56521739130435
2024-03-09,68.43478260869566
2024-03-10,92.04166666666667
2024-03-11,75.95652173913044
2024-03-12,74.43478260869566
2024-03-13,77.08695652173913
2024-03-14,70.69565217391305
2024-03-15,47.69565217391305
2024-03-16,83.04347826086956
2024-03-17,94.91304347826087
2024-03-18,105.47826086956522
2024-03-19,95.54545454545455
2024-03-20,105.95238095238095
2024-03-21,69.1
2024-03-22,69.3125
2024-03-23,85.875
2024-03-24,107.75
2024-03-25,103.66666666666667
2024-03-26,64.0
2024-03-27,53.714285714285715
2024-03-28,64.25
2024-03-29,59.142857142857146
2024-03-30,82.33333333333333
2024-03-31,73.875
2024-04-01,64.33333333333333
2024-04-02,58.666666666666664
2024-04-03,54.0
2024-04-04,28.0
2024-04-08,70.0
2024-04-09,61.91304347826087
2024-04-10,82.0
2024-04-11,68.5
2024-04-12,92.71428571428571
2024-04-13,45.833333333333336
2024-04-14,53.8
2024-04-15,89.66666666666667
2024-04-16,29.77777777777778
2024-04-17,45.63636363636363
2024-04-18,57.63636363636363
2024-04-19,45.0
2024-04-21,17.0
2024-04-22,38.0
2024-04-23,48.916666666666664
2024-04-24,56.89473684210526
2024-04-25,77.93333333333334
2024-04-26,47.35294117647059
2024-04-27,52.15
2024-04-28,58.6875
2024-04-29,64.66666666666667
2024-04-30,67.22222222222223
2024-05-01,54.06666666666667
2024-05-02,91.83333333333333
2024-05-03,130.33333333333334
2024-05-04,129.21428571428572
2024-05-05,132.28571428571428
2024-05-06,155.73333333333332
2024-05-07,126.93333333333334
2024-05-08,64.64285714285714
2024-05-09,59.15384615384615
2024-05-10,63.8421052631579
2024-05-11,73.38888888888889
2024-05-12,86.07692307692308
2024-05-13,68.45454545454545
2024-05-14,107.75
2024-05-15,102.3157894736842
2024-05-16,97.58823529411765
2024-05-17,89.5
2024-05-18,84.8
2024-05-19,61.23076923076923
2024-05-20,86.05882352941177
2024-05-21,72.66666666666667
2024-05-22,69.6923076923077
2024-05-23,52.23076923076923
2024-05-24,51.888888888888886
2024-05-25,49.84615384615385
2024-05-26,75.58333333333333
2024-05-27,84.375
2024-05-28,78.4
2024-05-29,64.7
2024-05-30,46.583333333333336
2024-05-31,65.125
2024-06-01,58.666666666666664
2024-06-02,39.208333333333336
2024-06-03,54.0
2024-06-04,71.66666666666667
2024-06-05,62.53846153846154
2024-06-06,59.36363636363637
2024-06-07,118.9
2024-06-08,58.0
2024-06-09,48.5
2024-06-10,47.833333333333336
2024-06-11,77.07692307692308
2024-06-12,117.16666666666667
2024-06-13,43.0
2024-06-14,70.61538461538461
2024-06-15,51.94736842105263
2024-06-16,73.33333333333333
2024-06-17,70.79166666666667
2024-06-18,139.4375
2024-06-19,51.52173913043478
2024-06-20,51.86363636363637
2024-06-21,65.1304347826087
2024-06-22,76.0
2024-06-23,56.73913043478261
2024-06-24,52.0
2024-06-25,55.375
2024-06-26,48.04545454545455
2024-06-27,25.571428571428573
2024-06-28,36.608695652173914
2024-06-29,32.523809523809526
2024-06-30,46.43478260869565
2024-07-01,30.652173913043477
2024-07-02,32.0
2024-07-03,26.0
2024-07-04,20.40909090909091
2024-07-05,24.181818181818183
2024-07-06,21.26086956521739
2024-07-07,6.0
2024-07-08,27.863636363636363
2024-07-09,42.56521739130435
2024-07-10,49.78260869565217
2024-07-11,39.52173913043478
2024-07-12,27.08695652173913
2024-07-13,34.9
2024-07-14,47.31818181818182
2024-07-15,39.91304347826087
2024-07-16,38.82608695652174
2024-07-17,32.583333333333336
2024-07-18,38.81818181818182
2024-07-19,61.75
2024-07-20,46.77777777777778
2024-07-21,32.17391304347826
2024-07-22,40.90909090909091
2024-07-23,41.36363636363637
2024-07-24,51.04545454545455
2024-07-25,27.4
2024-07-26,52.714285714285715
2024-07-27,32.36363636363637
2024-07-28,24.772727272727273
2024-07-29,29.476190476190474
2024-07-30,30.636363636363637
2024-07-31,13.75
2024-08-01,13.7
2024-08-02,21.318181818181817
2024-08-03,14.0
2024-08-04,10.041666666666666
2024-08-05,16.38095238095238
2024-08-06,8.772727272727273
2024-08-07,13.217391304347826
2024-08-08,15.333333333333334
2024-08-09,18.95
2024-08-10,23.238095238095237
2024-08-11,15.2
2024-08-12,21.727272727272727
2024-08-13,17.0
2024-08-14,22.3
2024-08-15,13.523809523809524
2024-08-16,12.608695652173912
2024-08-17,28.272727272727273
2024-08-18,18.863636363636363
2024-08-19,16.565217391304348
2024-08-20,18.17391304347826
2024-08-21,24.434782608695652
2024-08-22,16.772727272727273
2024-08-23,33.27272727272727
2024-08-24,44.65217391304348
2024-08-25,14.818181818181818
2024-08-26,20.9
2024-08-27,15.619047619047619
2024-08-28,14.956521739130435
2024-08-29,25.476190476190474
2024-08-30,29.0
2024-08-31,34.541666666666664
2024-09-01,29.791666666666668
2024-09-02,27.25
2024-09-03,21.041666666666668
2024-09-04,15.5
2024-09-05,27.583333333333332
2024-09-06,14.875
2024-09-07,26.5
2024-09-08,47.08695652173913
2024-09-09,45.083333333333336
2024-09-10,31.875
2024-09-11,24.875
2024-09-12,5.166666666666667
2024-09-13,11.458333333333334
2024-09-14,28.25
2024-09-15,30.875
2024-09-16,42.04347826086956
2024-09-17,46.0
2024-09-18,20.916666666666668
2024-09-19,28.708333333333332
2024-09-20,27.25
2024-09-21,40.416666666666664
2024-09-22,63.625
2024-09-23,74.33333333333333
2024-09-24,82.375
2024-09-25,55.541666666666664
2024-09-26,22.727272727272727
2024-09-27,6.818181818181818
2024-09-28,18.791666666666668
2024-09-29,28.125
2024-09-30,59.0
